data_id,year,product_id,food,production,import_quantity,export_quantity
179,2017,2,1569.0,369.0,11.0,11.0
180,2018,2,1608.0,356.0,13.0,13.0
181,2019,2,1625.0,313.0,14.0,14.0
182,2020,2,1634.0,272.0,26.0,26.0
183,1960,3,17400.0,27453.0,2334.0,1674.0
184,1961,3,17600.0,29080.0,2342.0,1534.0
185,1962,3,19100.0,28940.0,2143.0,1532.0
186,1963,3,19100.0,26380.0,1993.0,1654.0
187,1964,3,17900.0,28350.0,2234.0,1764.0
188,1965,3,17900.0,31036.0,2304.0,1876.0
189,1966,3,17900.0,31012.0,2002.0,1978.0
190,1967,3,17700.0,31188.0,2111.0,2730.0
191,1968,3,17900.0,31457.0,2043.0,2940.0
192,1969,3,17900.0,31352.0,2047.0,3430.0
193,1970,3,18100.0,31083.0,2144.0,3103.0
194,1971,3,18000.0,31164.0,2213.0,2470.0
195,1972,3,18100.0,38400.0,2354.0,2680.0
196,1973,3,17800.0,41301.0,2003.0,2720.0
197,1974,3,17300.0,41071.0,2001.0,3109.0
198,1975,3,16100.0,45730.0,1988.0,3131.0
199,1976,3,15200.0,49580.0,1967.0,3175.0
200,1977,3,15500.0,51023.0,1977.0,3119.0
201,1978,3,15600.0,59430.0,2145.0,3131.0
202,1979,3,15200.0,68450.0,2294.0,3246.0
203,1980,3,14900.0,69980.0,2165.0,3120.0
204,1981,3,12200.0,75800.0,2354.0,3192.0
205,1982,3,13100.0,75064.0,2453.0,2590.0
206,1983,3,14000.0,79065.0,2634.0,2121.0
207,1984,3,13600.0,81027.0,2563.0,2189.0
208,1985,3,13400.0,81092.0,2894.0,2438.0
209,1986,3,12800.0,81015.0,2987.0,2575.0
210,1987,3,14200.0,81284.0,3123.0,2343.0
211,1988,3,17000.0,91029.0,3298.0,2165.0
212,1989,3,17000.0,91265.0,3451.0,1303.0
213,1990,3,17200.0,91568.0,3689.9,1296.0
214,1991,3,18100.0,91414.0,3405.0,1303.0
215,1992,3,23051.0,103543.0,3203.0,1310.0
216,1993,3,22993.0,95996.0,3501.0,1403.0
217,1994,3,23156.0,78470.0,4340.0,1626.0
218,1995,3,22733.0,61748.0,3959.0,2349.0
219,1996,3,21908.0,67460.0,5563.0,2729.0
220,1997,3,22127.0,86692.0,5093.0,2032.0
221,1998,3,22099.0,46800.0,2889.0,2149.0
222,1999,3,22139.0,53697.0,4835.0,3026.0
223,2000,3,21676.0,64131.0,5815.0,3341.0
224,2001,3,22183.0,83233.0,2863.0,3522.0
225,2002,3,22243.0,84696.0,2399.0,13620.0
226,2003,3,21892.0,65412.0,2718.0,11655.0
227,2004,3,21569.0,76075.0,4046.0,5962.0
228,2005,3,21894.0,76372.0,2239.0,12641.0
229,2006,3,21827.0,76268.0,2910.0,11565.0
230,2007,3,21721.0,79973.0,1690.0,17213.0
231,2008,3,21476.0,106174.0,1549.0,14330.0
232,2009,3,21280.0,95315.0,830.0,22539.0
233,2010,3,21653.0,59271.0,989.0,14177.0
234,2011,3,21436.0,91449.0,1456.0,19347.0
235,2012,3,21408.0,68419.0,1831.0,22937.0
236,2013,3,21140.0,90072.0,2297.0,19559.0
237,2014,3,22021.0,103219.0,1792.0,30775.0
238,2015,3,23161.0,102516.0,1356.0,31652.0
239,2016,3,23306.0,117810.0,1906.0,34780.0
240,2017,3,23325.0,131396.0,1597.0,44156.0
241,2018,3,22007.0,109958.0,1407.0,55962.0
242,2019,3,22423.0,118000.0,1236.0,40712.0
243,2020,3,22518.0,130220.0,1251.0,46192.0
244,1960,4,1545.0,1600.0,7.0,0.0
245,1961,4,1516.0,1649.0,9.0,0.0
246,1962,4,1549.0,1689.0,4.0,0.0
247,1963,4,1472.0,1599.0,11.0,0.0
248,1964,4,1426.0,1499.0,46.0,0.1
249,1965,4,1557.0,1635.0,56.0,0.0
250,1966,4,1669.0,1780.0,34.0,0.1
251,1967,4,1793.0,1900.0,46.0,0.0
252,1968,4,1887.0,2004.0,45.0,0.3
253,1969,4,1951.0,2092.0,29.0,0.5
254,1970,4,2131.0,2287.0,33.0,0.2
255,1971,4,2378.0,2532.0,55.0,0.5
256,1972,4,2528.0,2689.0,59.0,0.5
257,1973,4,2707.0,2896.0,46.0,0.4
258,1974,4,2907.0,3117.0,43.0,0.5
259,1975,4,2008.0,3227.0,43.0,0.0
260,1976,4,2909.0,3124.0,38.0,0.1
261,1977,4,2192.0,3436.0,41.0,0.0
262,1978,4,2350.0,3619.0,39.0,0.1
263,1979,4,2469.0,3742.0,45.0,1.0
264,1980,4,2579.0,3867.0,43.0,1.2
265,1981,4,2719.0,3032.0,33.0,2.0
266,1982,4,2735.0,3064.0,31.0,2.0
267,1983,4,2872.0,3216.0,33.0,1.6
268,1984,4,2909.0,3268.0,28.0,2.0
269,1985,4,2042.0,3357.0,23.0,2.0
270,1986,4,2206.0,3559.0,23.0,2.0
271,1987,4,2317.0,3678.0,11.0,2.0
272,1988,4,2400.0,3780.0,12.0,1.0
273,1989,4,2307.0,3763.0,5.0,5.0
274,1990,4,2289.0,3642.0,4.0,11.0
275,1991,4,2181.0,3535.0,11.0,15.0
276,1992,4,2193.0,2413.0,8.0,11.0
277,1993,4,2085.0,2266.0,2.0,11.0
278,1994,4,1968.0,2099.0,8.0,7.0
279,1995,4,1783.0,1898.0,14.0,3.0
280,1996,4,1860.0,1790.0,7.0,3.0
281,1997,4,1753.0,1805.0,17.0,2.0
282,1998,4,1825.0,1835.0,66.0,7.0
283,1999,4,1837.0,1857.0,61.0,7.0
284,2000,4,1862.0,1903.0,5.0,11.0
285,2001,4,1923.0,1971.0,11.0,7.0
286,2002,4,1981.0,2033.0,9.0,7.0
287,2003,4,1986.0,2045.0,9.0,9.0
288,2004,4,1942.0,2005.0,11.0,9.0
289,2005,4,2002.0,2065.0,17.0,6.0
290,2006,4,2041.0,2118.0,21.0,15.0
291,2007,4,2046.0,2143.0,22.0,15.0
292,2008,4,2038.0,2135.0,21.0,12.0
293,2009,4,2094.0,2210.0,18.0,17.0
294,2010,4,2153.0,2274.0,23.0,13.0
295,2011,4,2177.0,2305.0,27.0,13.0
296,2012,4,2252.0,2365.0,65.0,19.0
297,2013,4,2204.0,2317.0,71.0,19.0
298,2014,4,2227.0,2349.0,96.0,15.0
299,2015,4,2238.0,2388.0,99.0,15.0
300,2016,4,2278.0,2444.0,98.0,18.0
301,2017,4,2339.0,2519.0,92.0,30.0
302,2018,4,2407.0,2519.0,94.0,37.0
303,2019,4,2427.0,2515.0,119.0,38.0
304,2020,4,2410.0,2519.0,97.0,36.0
305,1960,5,1289.05,1003.0,98.0,138.4
306,1961,5,1176.03,933.7,110.37,140.73
307,1962,5,1276.69,1160.8,122.88,150.54
308,1963,5,1355.16,1457.2,129.04,192.1
309,1964,5,1421.54,1690.9,127.63,170.31
310,1965,5,1775.26,1520.2,110.63,186.31
311,1966,5,1974.86,1494.5,130.13,253.81
312,1967,5,2309.73,1505.8,143.57,337.9
313,1968,5,2475.64,1711.2,140.92,322.35
314,1969,5,2808.69,1794.4,180.09,297.2
315,1970,5,2924.74,1870.7,234.57,279.29
316,1971,5,2511.89,1925.3,205.24,309.49
317,1972,5,3336.11,2162.5,200.42,300.97
318,1973,5,3065.47,2806.9,200.95,296.74
319,1974,5,3212.47,3036.7,153.98,356.2
320,1975,5,3025.86,3545.1,168.58,471.7
321,1976,5,3557.43,4072.2,164.87,458.4
322,1977,5,2884.57,3709.9,114.36,393.2
323,1978,5,2935.27,3577.7,185.03,445.66
324,1979,5,2843.54,3372.0,114.74,454.04
325,1980,5,2799.33,3673.2,189.21,468.13
326,1981,5,2768.33,3762.4,170.89,363.52
327,1982,5,2869.63,3876.9,155.82,298.02
328,1983,5,3040.54,3810.4,333.06,436.95
329,1984,5,3550.83,4002.1,687.67,449.58
330,1985,5,"3464.6""",3754.4,857.85,503.83
331,1986,5,"3756.4""",3766.9,910.84,703.49
332,1987,5,3650.76,3923.1,563.76,634.23
333,1988,5,3233.15,4383.2,895.23,844.25
334,1989,5,2953.87,4619.7,690.08,702.02
335,1990,5,2120.78,4577.7,572.62,1050.3
336,1991,5,2181.89,4645.0,629.44,967.44
337,1992,5,2288.63,5522.73,380.09,860.2
338,1993,5,2124.41,4459.43,352.28,1277.91
339,1994,5,1792.03,3779.43,569.32,1684.06
340,1995,5,2701.01,4373.85,815.86,1538.42
341,1996,5,3027.97,4543.0,757.2,1611.13
342,1997,5,3362.09,4715.02,1157.0,1530.92
343,1998,5,3236.44,4518.13,621.44,1321.88
344,1999,5,2870.91,4209.82,1099.55,1282.17
345,2000,5,2625.38,4047.66,921.44,1508.84
346,2001,5,2591.59,3718.63,1356.47,1479.91
347,2002,5,2456.0,3333.69,1203.02,1402.35
348,2003,5,2508.99,3390.19,1394.65,1386.51
349,2004,5,2407.72,3051.61,1400.17,1437.3
350,2005,5,2683.27,3312.49,1682.92,1669.65
351,2006,5,2672.1,3389.83,1407.42,1669.3
352,2007,5,3219.33,3581.39,1735.69,1628.87
353,2008,5,3136.28,3499.14,1900.4,1757.29
