data_id,year,product_id,food,production,import_quantity,export_quantity
556,1986,10,3774.0,4527.0,745.0,139.0
557,1986,11,397.0,3578.0,8.0,64.0
558,1986,12,2825.0,2047.0,311.0,0.0
559,1986,13,19985.0,38771.3,710.0,213.0
560,1986,14,1163.0,1988.0,175.0,2.0
561,1986,15,911.0,1004.0,508.0,750.0
562,1986,16,2523.0,13800.0,0.0,10.0
563,1986,17,5389.0,2700.0,5196.0,330.0
564,1986,18,251.0,146.0,110.0,5.0
565,1986,19,12308.0,13387.0,1759.0,26.0
566,1986,20,29359.0,46573.0,16026.0,1527.0
567,1987,0,5643.0,3896.2,213.6,371.9
568,1987,1,198.0,20272.5,303.0,390.0
569,1987,2,4281.0,483.0,32.0,0.0
570,1987,3,14200.0,81284.0,3123.0,2343.0
571,1987,4,2317.0,3678.0,11.0,2.0
572,1987,5,3650.76,3923.1,563.76,634.23
573,1987,6,2947.0,1732.0,574.0,24.0
574,1987,7,9269.0,9243.0,674.0,5.0
575,1987,8,18572.69,52880.0,4300.0,235.0
576,1987,9,70.0,12.0,68.0,0.0
577,1987,10,3863.0,4481.0,761.0,120.0
578,1987,11,442.0,3460.0,10.0,66.0
579,1987,12,2335.0,2299.0,354.0,0.0
580,1987,13,19725.0,35049.6,393.0,211.0
581,1987,14,1296.0,1127.0,169.0,2.0
582,1987,15,906.0,1019.0,616.0,750.0
583,1987,16,1164.0,16092.0,0.0,20.0
584,1987,17,5509.0,2565.0,5072.0,175.0
585,1987,18,286.0,156.0,135.0,5.0
586,1987,19,12188.0,13958.0,1737.0,28.0
587,1987,20,29744.0,47331.0,18379.0,1802.0
588,1988,0,5421.0,4431.2,447.2,334.6
589,1988,1,198.0,22429.5,237.0,400.0
590,1988,2,4616.0,372.0,28.0,0.0
591,1988,3,17000.0,91029.0,3298.0,2165.0
592,1988,4,2400.0,3780.0,12.0,1.0
593,1988,5,3233.15,4383.2,895.23,844.25
594,1988,6,2195.0,1996.0,601.0,10.0
595,1988,7,9279.0,8826.0,682.0,12.0
596,1988,8,18889.0,54534.0,4300.0,210.8
597,1988,9,58.0,13.0,45.0,0.0
598,1988,10,3041.0,4672.0,761.0,151.0
599,1988,11,388.0,3760.0,4.0,62.0
600,1988,12,2819.0,2595.0,307.0,0.0
601,1988,13,18275.0,30692.6,609.0,183.0
602,1988,14,1414.0,1235.0,179.0,2.0
603,1988,15,864.0,1032.0,511.0,230.0
604,1988,16,1365.0,16877.0,0.0,18.0
605,1988,17,5513.0,2913.0,4247.0,233.0
606,1988,18,251.0,123.0,134.0,5.0
607,1988,19,12943.0,14708.0,1708.0,26.0
608,1988,20,20192.0,48826.0,21399.0,1636.0
609,1989,0,5345.5,4843.7,242.0,219.6
610,1989,1,198.0,26267.5,359.0,330.0
611,1989,2,4800.0,299.0,25.0,0.0
612,1989,3,17000.0,91265.0,3451.0,1303.0
613,1989,4,2307.0,3763.0,5.0,5.0
614,1989,5,2953.87,4619.7,690.08,702.02
615,1989,6,2576.0,1435.0,602.0,10.0
616,1989,7,9284.0,8164.0,706.0,10.0
617,1989,8,19235.09,55742.0,4504.3,236.2
618,1989,9,57.0,14.0,43.0,0.0
619,1989,10,3058.0,4140.0,728.0,143.0
620,1989,11,433.0,3336.0,0.0,60.0
621,1989,12,2935.0,2700.0,194.0,0.0
622,1989,13,18157.0,33827.6,867.0,159.0
623,1989,14,1436.0,1300.0,136.0,0.0
624,1989,15,951.0,1003.0,656.0,630.0
625,1989,16,1437.0,18288.0,0.0,16.0
626,1989,17,5254.0,2565.0,5646.0,187.0
627,1989,18,342.0,131.0,215.0,4.0
628,1989,19,12114.0,13321.0,1529.0,24.0
629,1989,20,20000.0,47162.0,14514.0,1322.0
630,1990,0,5323.4,4929.0,440.6,206.4
631,1990,1,198.0,20754.0,352.0,630.0
632,1990,2,4814.0,358.0,30.0,0.0
633,1990,3,17200.0,91568.0,3689.9,1296.0
634,1990,4,2289.0,3642.0,4.0,11.0
635,1990,5,2120.78,4577.7,572.62,1050.3
636,1990,6,2182.0,1068.0,548.0,18.0
637,1990,7,9241.0,8954.0,721.0,8.0
638,1990,8,19433.27,55715.0,2587.0,219.0
639,1990,9,31.0,14.0,17.0,0.0
640,1990,10,3591.0,4231.0,776.0,115.0
641,1990,11,499.0,3660.0,8.0,52.0
642,1990,12,2768.0,2654.0,360.0,0.0
643,1990,13,18860.0,30990.6,654.0,169.0
644,1990,14,1561.0,1284.0,277.0,0.0
645,1990,15,600.0,1045.0,328.0,360.0
646,1990,16,1112.0,22179.0,0.0,29.0
647,1990,17,5073.0,2428.0,4096.0,148.0
648,1990,18,384.0,136.0,256.0,7.0
649,1990,19,12530.0,12244.0,1439.0,64.0
650,1990,20,21282.0,40188.0,15370.0,1066.0
651,1991,0,5250.0,5120.0,458.9,162.0
652,1991,1,198.0,23543.0,467.0,430.0
653,1991,2,4261.0,559.0,26.0,0.0
654,1991,3,18100.0,91414.0,3405.0,1303.0
655,1991,4,2181.0,3535.0,11.0,15.0
656,1991,5,2181.89,4645.0,629.44,967.44
657,1991,6,1912.0,1664.0,726.0,27.0
658,1991,7,9243.0,8543.0,718.0,3.0
659,1991,8,19677.71,51343.0,1567.0,254.0
660,1991,9,18.0,7.0,11.0,0.0
661,1991,10,3465.0,4110.0,897.0,97.0
662,1991,11,419.0,3255.0,4.0,50.0
663,1991,12,2974.0,2997.0,402.0,0.0
664,1991,13,12676.0,31396.5,548.0,169.0
665,1991,14,1253.0,1093.0,160.0,0.0
666,1991,15,590.0,1025.0,320.0,210.0
667,1991,16,1388.0,14704.0,105.0,100.0
668,1991,17,5321.0,2638.0,4919.0,131.0
669,1991,18,290.0,120.0,170.0,0.0
670,1991,19,12274.0,12249.0,1377.0,27.0
671,1991,20,22962.0,41991.0,20059.0,1080.0
672,1992,0,5249.0,4952.0,480.0,119.0
673,1992,1,99.0,26989.0,470.0,267.0
674,1992,2,3632.0,655.0,14.0,0.0
675,1992,3,23051.0,103543.0,3203.0,1310.0
676,1992,4,2193.0,2413.0,8.0,11.0
677,1992,5,2288.63,5522.73,380.09,860.2
678,1992,6,1993.0,1053.0,983.0,17.0
679,1992,7,9107.0,8260.0,882.0,1.0
680,1992,8,19874.28,47234.0,956.0,282.0
681,1992,9,12.0,4.0,10.0,1.0
682,1992,10,3821.0,4483.0,968.0,80.0
683,1992,11,450.0,2607.0,1.0,13.0
684,1992,12,2912.0,2784.0,342.0,0.0
685,1992,13,17566.0,34330.0,433.0,158.0
686,1992,14,1484.0,1428.0,256.0,0.0
687,1992,15,874.3,754.0,261.9,253.8
688,1992,16,1692.0,13887.0,1774.0,50.0
689,1992,17,5046.0,2663.0,5305.0,9.0
690,1992,18,77.0,2.0,75.0,0.0
691,1992,19,11915.0,10716.0,3658.0,12.0
692,1992,20,19217.0,46167.0,19193.0,987.0
693,1993,0,5264.0,4576.0,918.0,123.0
694,1993,1,105.0,26843.0,660.0,434.0
695,1993,2,3359.0,659.0,9.0,1.0
696,1993,3,22993.0,95996.0,3501.0,1403.0
697,1993,4,2085.0,2266.0,2.0,11.0
698,1993,5,2124.41,4459.43,352.28,1277.91
699,1993,6,1652.0,1102.0,595.0,8.0
700,1993,7,8753.0,7513.0,1267.0,2.0
701,1993,8,20045.22,46521.0,740.0,394.0
702,1993,9,12.0,5.0,9.0,1.0
703,1993,10,3940.0,4538.0,642.0,93.0
704,1993,11,400.0,2526.0,0.0,34.0
705,1993,12,2837.0,2432.0,415.0,0.0
706,1993,13,18913.0,37650.0,236.0,147.0
707,1993,14,1455.0,1277.0,179.0,1.0
708,1993,15,795.9,688.0,253.8,246.3
709,1993,16,1974.0,9166.0,351.0,60.0
710,1993,17,5265.0,2862.0,4892.0,2.0
711,1993,18,112.0,2.0,110.0,0.0
712,1993,19,10784.0,10400.0,1781.0,16.0
713,1993,20,19222.0,43547.0,6474.0,948.0
714,1994,0,4452.0,3954.0,829.0,265.0
715,1994,1,108.0,27054.0,602.0,526.0
716,1994,2,3240.0,607.0,8.0,8.0
717,1994,3,23156.0,78470.0,4340.0,1626.0
718,1994,4,1968.0,2099.0,8.0,7.0
719,1994,5,1792.03,3779.43,569.32,1684.06
720,1994,6,1717.0,952.0,800.0,12.0
721,1994,7,8177.0,6803.0,1600.0,18.0
722,1994,8,20181.87,42173.0,1226.0,2068.0
723,1994,9,31.0,8.0,24.0,1.0
724,1994,10,3405.0,3423.0,607.0,205.0
725,1994,11,365.0,2287.0,0.0,52.0
726,1994,12,2339.0,2103.0,429.0,2.0
727,1994,13,18161.0,33828.0,135.0,39.0
728,1994,14,1599.0,1068.0,538.0,7.0
729,1994,15,784.1,523.0,253.7,238.6
730,1994,16,1935.0,5989.0,5.0,25.0
731,1994,17,5222.0,1859.0,2475.0,145.0
732,1994,18,93.0,8.0,93.0,8.0
733,1994,19,10268.0,10060.0,1379.0,37.0
734,1994,20,20116.0,32129.0,2712.0,732.0
735,1995,0,4512.0,3688.0,1450.0,311.0
736,1995,1,118.0,15786.0,689.0,1606.0
737,1995,2,2733.0,630.0,3.0,3.0
738,1995,3,22733.0,61748.0,3959.0,2349.0
739,1995,4,1783.0,1898.0,14.0,3.0
740,1995,5,2701.01,4373.85,815.86,1538.42
741,1995,6,1561.0,1010.0,583.0,9.0
742,1995,7,7893.0,5796.0,2102.0,13.0
743,1995,8,20360.57,39305.0,1300.0,1696.0
744,1995,9,38.0,9.0,29.0,0.0
745,1995,10,3497.0,3018.0,1427.0,46.0
746,1995,11,220.0,1212.0,0.0,123.0
747,1995,12,2458.0,1865.0,578.0,2.0
748,1995,13,18437.0,39909.0,72.0,47.0
749,1995,14,1717.0,859.0,864.0,6.0
750,1995,15,773.2,462.0,246.3,240.5
751,1995,16,1773.0,4098.0,44.0,327.0
752,1995,17,5389.0,2322.0,3345.0,158.0
753,1995,18,148.0,7.0,148.0,7.0
754,1995,19,11430.0,11819.0,1066.0,27.0
755,1995,20,19851.0,30119.0,2757.0,676.0
756,1996,0,3569.0,3253.0,538.0,260.0
757,1996,1,108.0,15933.0,821.0,1209.0
758,1996,2,2630.0,605.0,17.0,17.0
759,1996,3,21908.0,67460.0,5563.0,2729.0
760,1996,4,1860.0,1790.0,7.0,3.0
761,1996,5,3027.97,4543.0,757.2,1611.13
762,1996,6,1987.0,1315.0,714.0,13.0
763,1996,7,7408.0,5336.0,1984.0,47.0
764,1996,8,20501.84,35818.0,1550.0,1512.0
765,1996,9,38.0,9.0,30.0,1.0
766,1996,10,3349.0,2996.0,1018.0,82.0
767,1996,11,200.0,1323.0,19.0,11.0
768,1996,12,2423.0,1705.0,578.0,9.0
769,1996,13,18583.0,38652.0,110.0,55.0
770,1996,14,1437.0,690.0,765.0,19.0
771,1996,15,711.6,389.0,245.2,239.0
772,1996,16,1327.0,5934.0,297.0,12.0
773,1996,17,5593.0,1945.0,3438.0,253.0
774,1996,18,116.0,5.0,119.0,8.0
775,1996,19,11287.0,11175.0,1313.0,24.0
776,1996,20,19303.0,34917.0,3655.0,441.0
777,1997,0,4088.0,3962.0,439.0,253.0
778,1997,1,111.0,20786.0,785.0,1303.0
779,1997,2,2394.0,846.0,15.0,15.0
780,1997,3,22127.0,86692.0,5093.0,2032.0
781,1997,4,1753.0,1805.0,17.0,2.0
782,1997,5,3362.09,4715.02,1157.0,1530.92
783,1997,6,2012.0,1487.0,577.0,15.0
784,1997,7,7236.0,4854.0,2786.0,38.0
785,1997,8,20629.54,34135.0,2401.0,1198.0
786,1997,9,38.0,9.0,31.0,1.0
787,1997,10,3346.0,2710.0,1996.0,83.0
788,1997,11,150.0,1196.0,21.0,2.0
789,1997,12,1939.0,1546.0,774.0,17.0
790,1997,13,19297.0,37040.0,181.0,37.0
791,1997,14,1751.0,630.0,1126.0,5.0
792,1997,15,723.4,328.0,254.8,254.8
793,1997,16,1260.0,7478.0,5.0,32.0
794,1997,17,5603.0,1436.0,3713.0,63.0
795,1997,18,160.0,4.0,166.0,10.0
796,1997,19,11964.0,11773.0,1941.0,14.0
797,1997,20,19632.0,44258.0,3446.0,626.0
798,1998,0,4877.0,4534.0,446.0,63.0
799,1998,1,133.0,9798.0,467.0,1353.0
800,1998,2,2247.0,688.0,6.0,6.0
801,1998,3,22099.0,46800.0,2889.0,2149.0
802,1998,4,1825.0,1835.0,66.0,7.0
803,1998,5,3236.44,4518.13,621.44,1321.88
804,1998,6,1705.0,1186.0,569.0,19.0
805,1998,7,6956.0,4703.0,2360.0,19.0
806,1998,8,20761.78,33255.0,1684.0,1146.0
807,1998,9,48.0,12.0,38.0,2.0
808,1998,10,3372.0,2652.0,1460.0,86.0
809,1998,11,120.0,660.0,12.0,10.0
810,1998,12,2173.0,1505.0,760.0,9.0
811,1998,13,18229.0,31418.0,254.0,31.0
812,1998,14,1513.0,690.0,826.0,3.0
813,1998,15,793.1,412.0,267.3,217.9
814,1998,16,1304.0,3269.0,6.0,51.0
815,1998,17,5816.0,1466.0,4230.0,67.0
816,1998,18,151.0,4.0,155.0,7.0
817,1998,19,11722.0,10986.0,1714.0,29.0
818,1998,20,19466.0,27012.0,1922.0,1263.0
819,1999,0,6132.0,6135.0,114.0,43.0
820,1999,1,129.0,10603.0,1089.0,1010.0
821,1999,2,1868.0,647.0,3.0,3.0
822,1999,3,22139.0,53697.0,4835.0,3026.0
823,1999,4,1837.0,1857.0,61.0,7.0
824,1999,5,2870.91,4209.82,1099.55,1282.17
825,1999,6,1385.0,1046.0,385.0,20.0
826,1999,7,6024.0,4333.0,1402.0,10.0
827,1999,8,20888.4,32300.0,2011.0,834.0
828,1999,9,16.0,10.0,17.0,12.0
829,1999,10,3441.0,2722.0,1728.0,83.0
830,1999,11,130.0,598.0,36.0,1.0
831,1999,12,2281.0,1485.0,499.0,5.0
832,1999,13,17405.0,31344.0,560.0,11.0
833,1999,14,980.0,48.0,233.0,1.0
834,1999,15,801.4,443.0,303.5,206.7
835,1999,16,1396.0,4782.0,496.0,22.0
836,1999,17,6013.0,1819.0,5997.0,164.0
837,1999,18,163.0,2.0,163.0,2.0
838,1999,19,12515.0,12478.0,1969.0,28.0
839,1999,20,19184.0,30995.0,4798.0,858.0
840,2000,0,6931.0,6766.0,277.0,62.0
841,2000,1,135.0,14079.0,1380.0,1247.0
842,2000,2,1894.0,332.0,8.0,8.0
843,2000,3,21676.0,64131.0,5815.0,3341.0
844,2000,4,1862.0,1903.0,5.0,11.0
845,2000,5,2625.38,4047.66,921.44,1508.84
846,2000,6,1947.0,1290.0,710.0,26.0
847,2000,7,5850.0,4440.0,1301.0,25.0
848,2000,8,20959.27,32276.0,845.0,1590.0
849,2000,9,24.0,15.0,24.0,15.0
850,2000,10,3633.0,3775.0,1330.0,429.0
851,2000,11,160.0,815.0,44.0,2.0
852,2000,12,1943.0,1569.0,252.0,13.0
853,2000,13,16150.0,33979.0,553.0,18.0
854,2000,14,1442.0,755.0,691.0,3.0
855,2000,15,833.7,584.0,325.7,199.9
856,2000,16,1367.0,5444.0,296.0,1.0
857,2000,17,6014.0,1836.0,4980.0,195.0
858,2000,18,158.0,2.0,159.0,2.0
859,2000,19,12954.0,12453.0,1681.0,47.0
860,2000,20,18860.0,34455.0,2897.0,683.0
861,2001,0,8414.0,8112.0,436.0,85.0
862,2001,1,141.0,19535.0,979.0,1521.0
863,2001,2,1873.0,526.0,7.0,7.0
864,2001,3,22183.0,83233.0,2863.0,3522.0
865,2001,4,1923.0,1971.0,11.0,7.0
866,2001,5,2591.59,3718.63,1356.47,1479.91
867,2001,6,2067.0,1200.0,924.0,29.0
868,2001,7,6663.0,4451.0,2349.0,24.0
869,2001,8,21037.73,32905.0,1179.0,939.0
870,2001,9,49.0,19.0,48.0,18.0
871,2001,10,3697.0,3628.0,1709.0,271.0
872,2001,11,150.0,1272.0,40.0,19.0
873,2001,12,1905.0,1498.0,422.0,13.0
874,2001,13,15993.0,34965.0,233.0,28.0
875,2001,14,2141.0,862.0,1390.0,4.0
876,2001,15,840.1,496.0,348.7,221.9
877,2001,16,1398.0,6632.0,67.0,4.0
878,2001,17,6097.0,1896.0,5679.0,172.0
879,2001,18,155.0,1.0,155.0,1.0
880,2001,19,13188.0,13259.0,1519.0,48.0
881,2001,20,19425.0,46982.0,1142.0,1903.0
882,2002,0,9143.0,8823.0,508.0,143.0
883,2002,1,146.0,18739.0,577.0,3030.0
884,2002,2,1957.0,597.0,7.0,7.0
885,2002,3,22243.0,84696.0,2399.0,13620.0
886,2002,4,1981.0,2033.0,9.0,7.0
887,2002,5,2456.0,3333.69,1203.02,1402.35
888,2002,6,2321.0,1394.0,985.0,29.0
889,2002,7,7282.0,4704.0,2669.0,21.0
890,2002,8,21035.14,33504.0,1122.0,876.0
891,2002,9,47.0,12.0,47.0,9.0
892,2002,10,3709.0,3609.0,1825.0,191.0
893,2002,11,170.0,1268.0,5.0,131.0
894,2002,12,2162.0,1583.0,658.0,13.0
895,2002,13,15512.0,32871.0,341.0,11.0
896,2002,14,2317.0,938.0,1381.0,1.0
897,2002,15,839.4,488.0,467.4,206.8
898,2002,16,1464.0,7127.0,1.0,51.0
899,2002,17,6392.0,2044.0,4685.0,257.0
900,2002,18,166.0,1.0,166.0,2.0
901,2002,19,13409.0,13032.0,1765.0,28.0
902,2002,20,19440.0,50609.0,801.0,1477.0
903,2003,0,9845.0,9355.0,728.0,191.0
904,2003,1,160.0,18003.0,996.0,3103.0
905,2003,2,1990.0,611.0,9.0,9.0
906,2003,3,21892.0,65412.0,2718.0,11655.0
907,2003,4,1986.0,2045.0,9.0,9.0
908,2003,5,2508.99,3390.19,1394.65,1386.51
909,2003,6,2493.0,1414.0,1155.0,39.0
910,2003,7,7498.0,4950.0,2412.0,28.0
911,2003,8,21166.37,33373.0,1637.0,547.0
912,2003,9,72.0,13.0,73.0,12.0
913,2003,10,3882.0,4414.0,1654.0,213.0
914,2003,11,230.0,1052.0,5.0,44.0
915,2003,12,2317.0,1706.0,569.0,17.0
916,2003,13,15912.0,36747.0,686.0,23.0
917,2003,14,2341.0,1030.0,1205.0,1.0
918,2003,15,855.2,448.0,465.9,202.6
919,2003,16,1351.0,4152.0,5.0,429.0
920,2003,17,6439.0,2461.0,4375.0,103.0
921,2003,18,169.0,1.0,171.0,3.0
922,2003,19,13966.0,14777.0,2304.0,52.0
923,2003,20,19125.0,34104.0,816.0,3041.0
924,2004,0,10843.0,10209.0,920.0,238.0
925,2004,1,130.0,17180.0,740.0,959.0
926,2004,2,1951.0,596.0,9.0,9.0
927,2004,3,21569.0,76075.0,4046.0,5962.0
928,2004,4,1942.0,2005.0,11.0,9.0
929,2004,5,2407.72,3051.61,1400.17,1437.3
930,2004,6,2921.0,1582.0,1406.0,33.0
931,2004,7,7217.0,4994.0,2262.0,31.0
932,2004,8,21210.01,32173.0,2013.0,486.0
933,2004,9,91.0,25.0,92.0,25.0
934,2004,10,3984.0,4919.0,1483.0,356.0
935,2004,11,250.0,1243.0,8.0,88.0
936,2004,12,2133.0,1643.0,516.0,21.0
937,2004,13,15713.0,35914.0,372.0,23.0
938,2004,14,2268.0,1152.0,1117.0,1.0
939,2004,15,879.2,470.0,465.4,191.4
940,2004,16,1282.0,2872.0,146.0,4.0
941,2004,17,6691.0,2904.0,2896.0,163.0
942,2004,18,171.0,1.0,175.0,6.0
943,2004,19,14676.0,14809.0,2510.0,64.0
944,2004,20,18877.0,45413.0,2075.0,4943.0
945,2005,0,11678.0,10831.0,1208.0,312.0
946,2005,1,130.0,15791.0,559.0,1774.0
947,2005,2,1794.0,809.0,11.0,11.0
948,2005,3,21894.0,76372.0,2239.0,12641.0
949,2005,4,2002.0,2065.0,17.0,6.0
950,2005,5,2683.27,3312.49,1682.92,1669.65
951,2005,6,3058.0,1590.0,1533.0,34.0
952,2005,7,7501.0,4914.0,2812.0,53.0
953,2005,8,20978.8,31147.0,2420.0,425.0
954,2005,9,89.0,11.0,89.0,12.0
955,2005,10,4133.0,5436.0,1708.0,704.0
956,2005,11,250.0,1127.0,10.0,89.0
957,2005,12,2104.0,1520.0,622.0,32.0
958,2005,13,15851.0,37280.0,715.0,28.0
959,2005,14,2506.0,1346.0,1333.0,10.0
960,2005,15,868.1,571.0,365.4,199.5
961,2005,16,1282.0,3628.0,44.0,8.0
962,2005,17,6961.0,3326.0,3161.0,185.0
963,2005,18,176.0,1.0,184.0,10.0
964,2005,19,15303.0,16126.0,2899.0,80.0
965,2005,20,19231.0,47698.0,965.0,6729.0
966,2006,0,12348.0,11793.0,966.0,374.0
967,2006,1,133.0,18037.0,395.0,1328.0
968,2006,2,1705.0,772.0,8.0,8.0
969,2006,3,21827.0,76268.0,2910.0,11565.0
970,2006,4,2041.0,2118.0,21.0,15.0
971,2006,5,2672.1,3389.83,1407.42,1669.3
972,2006,6,3080.0,1322.0,1834.0,50.0
973,2006,7,8012.0,5236.0,2831.0,51.0
974,2006,8,20933.38,31436.0,2026.0,415.0
975,2006,9,89.0,5.0,91.0,11.0
976,2006,10,4382.0,6540.0,1583.0,1505.0
977,2006,11,260.0,1151.0,12.0,92.0
978,2006,12,2309.0,1641.0,709.0,39.0
979,2006,13,15998.0,38573.0,728.0,69.0
980,2006,14,2859.0,1580.0,1282.0,3.0
981,2006,15,940.3,681.0,357.5,221.6
982,2006,16,1361.0,2959.0,71.0,10.0
983,2006,17,7246.0,3929.0,2871.0,219.0
984,2006,18,169.0,1.0,178.0,10.0
985,2006,19,15757.0,16629.0,3214.0,66.0
986,2006,20,18988.0,44927.0,1652.0,8068.0
987,2007,0,14049.0,13425.0,1081.0,414.0
988,2007,1,138.0,15559.0,476.0,1955.0
989,2007,2,1690.0,839.0,8.0,8.0
990,2007,3,21721.0,79973.0,1690.0,17213.0
991,2007,4,2046.0,2143.0,22.0,15.0
992,2007,5,3219.33,3581.39,1735.69,1628.87
993,2007,6,3684.0,1701.0,2051.0,36.0
994,2007,7,8637.0,5756.0,2944.0,57.0
995,2007,8,21025.94,32175.0,2258.0,409.0
996,2007,9,119.0,12.0,127.0,14.0
997,2007,10,4346.0,6517.0,1710.0,1368.0
998,2007,11,220.0,863.0,7.0,21.0
999,2007,12,2574.0,1873.0,750.0,46.0
1000,2007,13,15726.0,36784.0,561.0,118.0
1001,2007,14,3165.0,1869.0,1300.0,3.0
1002,2007,15,998.3,705.0,333.7,220.7
1003,2007,16,1538.0,3909.0,32.0,137.0
1004,2007,17,7323.0,4138.0,3737.0,367.0
1005,2007,18,176.0,1.0,186.0,11.0
1006,2007,19,14894.0,12368.0,3441.0,55.0
1007,2007,20,18884.0,49368.0,723.0,10941.0
1008,2008,0,13875.0,13270.0,1105.0,461.0
1009,2008,1,139.0,23148.0,296.0,1529.0
1010,2008,2,1769.0,960.0,10.0,10.0
1011,2008,3,21476.0,106174.0,1549.0,14330.0
1012,2008,4,2038.0,2135.0,21.0,12.0
1013,2008,5,3136.28,3499.14,1900.4,1757.29
1014,2008,6,3287.0,1268.0,2085.0,38.0
1015,2008,7,9320.0,6268.0,3139.0,77.0
1016,2008,8,21003.1,32357.0,2460.0,401.0
1017,2008,9,155.0,8.0,159.0,8.0
1018,2008,10,4368.0,5908.0,1895.0,1201.0
1019,2008,11,250.0,1257.0,16.0,41.0
1020,2008,12,2872.0,2042.0,895.0,59.0
1021,2008,13,16139.0,28846.0,852.0,45.0
1022,2008,14,3223.0,2001.0,1229.0,6.0
1023,2008,15,1001.3,738.0,271.2,265.9
1024,2008,16,1385.0,4505.0,51.0,29.0
1025,2008,17,7293.0,4347.0,2659.0,95.0
1026,2008,18,176.0,1.0,187.0,12.0
1027,2008,19,14906.0,14349.0,3665.0,78.0
1028,2008,20,18734.0,63765.0,438.0,12473.0
1029,2009,0,13402.0,12720.0,1058.0,336.0
1030,2009,1,127.0,17881.0,126.0,3563.0
1031,2009,2,1741.0,773.0,8.0,8.0
1032,2009,3,21280.0,95315.0,830.0,22539.0
1033,2009,4,2094.0,2210.0,18.0,17.0
1034,2009,5,3276.78,3942.7,1577.72,1681.68
1035,2009,6,3147.0,1315.0,1903.0,42.0
1036,2009,7,9159.0,6719.0,2518.0,66.0
1037,2009,8,21813.47,32565.0,2415.0,352.0
1038,2009,9,125.0,9.0,124.0,18.0
1039,2009,10,4418.0,7240.0,1392.0,1840.0
1040,2009,11,260.0,1349.0,11.0,255.0
1041,2009,12,2843.0,2169.0,731.0,52.0
1042,2009,13,16241.0,31134.0,680.0,77.0
1043,2009,14,3278.0,2313.0,972.0,5.0
1044,2009,15,1101.4,913.0,257.1,311.4
1045,2009,16,1282.0,4333.0,33.0,13.0
1046,2009,17,6922.0,4115.0,1496.0,183.0
1047,2009,18,176.0,1.0,185.0,10.0
1048,2009,19,15158.0,14827.0,3347.0,87.0
1049,2009,20,18590.0,61740.0,300.0,17461.0
1050,2010,0,12691.0,11686.0,1314.0,277.0
1051,2010,1,127.0,8350.0,225.0,1578.0
1052,2010,2,1727.0,747.0,6.0,6.0
1053,2010,3,21653.0,59271.0,989.0,14177.0
1054,2010,4,2153.0,2274.0,23.0,13.0
1055,2010,5,3228.07,4190.26,1516.13,2021.61
1056,2010,6,3281.0,1147.0,2182.0,27.0
1057,2010,7,9387.0,7167.0,2278.0,39.0
1058,2010,8,22499.9,31841.0,3588.0,261.0
1059,2010,9,141.0,9.0,145.0,12.0
1060,2010,10,4602.0,6753.0,1771.0,1197.0
1061,2010,11,260.0,1218.0,10.0,152.0
1062,2010,12,3133.0,2331.0,832.0,26.0
1063,2010,13,15094.0,21141.0,979.0,73.0
1064,2010,14,3205.0,2563.0,659.0,7.0
1065,2010,15,1120.4,1061.0,227.3,302.5
1066,2010,16,1333.0,1636.0,94.0,14.0
1067,2010,17,6778.0,3478.0,2380.0,77.0
1068,2010,18,176.0,0.0,185.0,9.0
1069,2010,19,15007.0,13283.0,3643.0,42.0
1070,2010,20,19043.0,41508.0,328.0,12160.0
1071,2011,0,12601.0,11653.0,1342.0,358.0
1072,2011,1,131.0,16938.0,508.0,2097.0
1073,2011,2,1625.0,716.0,6.0,6.0
1074,2011,3,21436.0,91449.0,1456.0,19347.0
1075,2011,4,2177.0,2305.0,27.0,13.0
1076,2011,5,3214.61,4383.71,1399.69,2157.76
1077,2011,6,3220.0,1304.0,1973.0,26.0
1078,2011,7,9503.0,7519.0,2075.0,66.0
1079,2011,8,22501.3,31640.0,3044.0,232.0
1080,2011,9,149.0,10.0,154.0,6.0
1081,2011,10,4656.0,6787.0,1671.0,1371.0
1082,2011,11,260.0,2021.0,12.0,461.0
1083,2011,12,3252.0,2428.0,889.0,58.0
1084,2011,13,15986.0,32681.0,1760.0,43.0
1085,2011,14,3314.0,2895.0,434.0,2.0
1086,2011,15,1290.6,1056.0,191.0,285.8
1087,2011,16,1359.0,2971.0,98.0,89.0
1088,2011,17,7018.0,5483.0,2571.0,125.0
1089,2011,18,184.0,0.0,191.0,7.0
1090,2011,19,15720.0,15907.0,3719.0,37.0
1091,2011,20,18680.0,56240.0,450.0,16209.0
1092,2012,0,12433.0,11513.0,1441.0,490.0
1093,2012,1,128.0,13952.0,736.0,3453.0
1094,2012,2,1642.0,815.0,8.0,8.0
1095,2012,3,21408.0,68419.0,1831.0,22937.0
1096,2012,4,2252.0,2365.0,65.0,19.0
1097,2012,5,3404.13,4476.27,1481.6,2105.52
1098,2012,6,3114.0,1250.0,1943.0,56.0
1099,2012,7,10418.0,8090.0,2429.0,73.0
1100,2012,8,22951.96,31750.0,4151.0,337.0
1101,2012,9,156.0,11.0,161.0,25.0
1102,2012,10,4778.0,9004.0,1576.0,3484.0
1103,2012,11,260.0,1660.0,8.0,593.0
1104,2012,12,3526.0,2559.0,1030.0,54.0
1105,2012,13,16130.0,29533.0,725.0,35.0
1106,2012,14,3818.0,3299.0,543.0,11.0
1107,2012,15,1240.9,1052.0,211.2,333.7
